date,cust_email,cust_location,product_id,product_quantity
2020-02-04,froapt@hotmail.com,75650,DQSPVH5EEQ3H,3
2020-02-04,froapt@hotmail.com,75650,J6WEB8D61S69,2
2020-02-04,froapt@hotmail.com,75650,C8VPW6VAR4WP,1
2020-02-04,woosh@yahoo.com,21666,PC6TB8P3P7DO,2
2020-02-04,drav@outlook.com,55515,SXBE3H8L3IO6,3
2020-02-04,drav@outlook.com,55515,RGUCP82CJESO,4
2020-02-04,pruad@gmail.com,13204,TO8JOY9Q7NH8,2
2020-02-04,pruad@gmail.com,13204,R8I0KGM57WSX,1
2020-02-04,griss@aol.com,09601,ILHNRLGIXVRN,2
2020-02-04,griss@aol.com,09601,OY4THTXDY7W0,1
2020-02-04,griss@aol.com,09601,1H136CSS4JMN,3
2020-02-04,reay@yahoo.com,51996,O0SQDWIP72K7,2
2020-02-04,reay@yahoo.com,51996,W05VPUXSNW5B,1
2020-02-04,reay@yahoo.com,51996,JLVEWBV4GIP9,1
2020-02-04,reay@yahoo.com,51996,6D8655FAP0KB,1
2020-02-04,la@yahoo.com,46178,LMNSSOBF89ND,3
2020-02-04,la@yahoo.com,46178,JF6K0NVSCX0V,1
2020-02-04,la@yahoo.com,46178,OUAOSXSQKR7Q,4
2020-02-04,la@yahoo.com,46178,7O7S853BC6Z8,1
2020-02-04,traar@yahoo.com,91518,9DYXTAEPPAW9,4
2020-02-04,jyl@hotmail.com,91560,EOISQQLC6L8F,2
2020-02-04,jyl@hotmail.com,91560,67SYN0RFSLJK,2
2020-02-04,ge@yahoo.com,82786,M8TSZ9HF3GCN,1
2020-02-04,sood@hotmail.com,92400,8EVXGUD2AV7W,3
2020-02-04,sood@hotmail.com,92400,KEMK29C7HV29,1
2020-02-04,sood@hotmail.com,92400,TM5U6L3VT258,4
2020-02-04,sood@hotmail.com,92400,ONKQGCSLLSSK,1
2020-02-04,striasp@msn.com,75650,GPG1NZQ3W4QI,3
2020-02-04,striasp@msn.com,75650,7OBERH3N5PRH,1
2020-02-04,striasp@msn.com,75650,5D7FN7JS3LZS,1
2020-02-05,snoisp@gmail.com,19954,6VYPDMYVGIXF,1
2020-02-05,snoisp@gmail.com,19954,V6LDOT56WBSG,2
2020-02-05,snoisp@gmail.com,19954,VRTJH3KSAR1K,1
2020-02-05,snoisp@gmail.com,19954,8UXAMCB8409Y,1
2020-02-05,drift@gmail.com,36180,71DBRB3L1RBO,1
2020-02-05,drift@gmail.com,36180,CLKWDYXLU24X,1
2020-02-05,yav@msn.com,51996,YWPVD0DQUSP2,2
2020-02-05,yav@msn.com,51996,8DJPLKVXV4KO,3
2020-02-05,yav@msn.com,51996,DU539AITP7SM,2
2020-02-05,fiu@hotmail.com,45288,D57DXQBY4IG3,1
2020-02-05,fiu@hotmail.com,45288,3SUJQSF16ZO9,3
2020-02-05,stri@yahoo.com,33822,90DLHHWKD8N9,1
2020-02-05,doif@inbox.com,34466,WJRF9AFLKFKI,1
2020-02-05,doif@inbox.com,34466,4RUADEWJC05H,2
2020-02-05,fliob@gmail.com,97860,Y7IT9V6Y5IYL,2
2020-02-05,ho@gmail.com,06969,H4HHA1YCYV0P,1
2020-02-05,praz@icloud.com,70707,3W9XANDGBJAK,1
2020-02-05,smeaw@gmail.com,16094,89ODKU4CEMLL,3
2020-02-05,smeaw@gmail.com,16094,3ZT93MYVWF4S,3
2020-02-05,smeaw@gmail.com,16094,IOJQOJRQ4Q9X,2
2020-02-05,smeaw@gmail.com,16094,XBWQK5QRP2P5,1
2020-02-05,dea@yahoo.com,76413,3CL2LBM7YVWW,1
2020-02-05,dea@yahoo.com,76413,UG63AL9FUKEZ,1
2020-02-05,triu@yahoo.com,72518,E5G0U6BPTG0W,3
2020-02-05,benk@mail.com,71049,O6O5DO81CTX6,3
2020-02-05,benk@mail.com,71049,LCLVDOPGT8X9,3
2020-02-05,vif@yahoo.com,86224,O75IPYXZXIV1,1
2020-02-05,luint@outlook.com,83364,I0CEMFLBR6GX,1
2020-02-05,luint@outlook.com,83364,4QQL2U6G9UWW,3
2020-02-05,sme@msn.com,71062,3A4YWKMZ7FTX,1
2020-02-05,sme@msn.com,71062,5YE28B6CEZ1R,1
2020-02-05,sme@msn.com,71062,WFOBMQ676PBO,4
2020-02-05,shae@yahoo.com,93863,T76S0XEXL5ZI,2
2020-02-06,ble@yahoo.com,93833,7757ECXN4COW,4
2020-02-06,teu@aol.com,13204,9H5MVVRMKDCP,1
2020-02-06,wip@mail.com,77537,6NHO3L40RJIX,2
2020-02-06,blua@aol.com,20315,BLA7OH43BRUE,2
2020-02-06,blua@aol.com,20315,FS0FY4IFXSC5,1
2020-02-06,lo@live.com,56944,I61UCLQOB7R1,1
2020-02-06,ve@outlook.com,10001,KJHAEAZL54KI,2
2020-02-06,ve@outlook.com,10001,LNZ270Q9VAN8,1
2020-02-06,ve@outlook.com,10001,IUWQPK27OY79,2
2020-02-06,ve@outlook.com,10001,PFJEN2VN6LML,2
2020-02-06,swe@icloud.com,09601,GDKRGSR55DKZ,1
2020-02-06,swe@icloud.com,09601,WIP2RTK6IZGB,1
2020-02-06,swe@icloud.com,09601,AQ4UTWA3J8JN,1
2020-02-06,swe@icloud.com,09601,085MXX2Y4ILH,2
2020-02-06,crot@gmail.com,58595,9EU4JA460WLK,1
2020-02-06,crot@gmail.com,58595,18ILKNIZW3M2,2
2020-02-06,crot@gmail.com,58595,RQQS328A4B2C,1
2020-02-06,ziu@live.com,79422,KDT1WMZT39UB,1
2020-02-06,ziu@live.com,79422,P8O5EH18A8HT,4
2020-02-06,ziu@live.com,79422,GQNA0QZWQY5J,1
2020-02-06,your@hotmail.com,43037,FFS00L5Y0BCT,3
2020-02-06,your@hotmail.com,43037,9ZGVWTJ0XKZG,1
2020-02-06,your@hotmail.com,43037,FJPR78URRUTY,1
2020-02-06,raiv@aol.com,99724,2IITYKAF682T,2
2020-02-06,raiv@aol.com,99724,5E2GAXRSGMA8,2
2020-02-06,slau@aol.com,39874,8S0UWU3ZRBD4,1
2020-02-06,slau@aol.com,39874,55A73X3VYDCT,2
2020-02-06,slau@aol.com,39874,CSEBHC9RDPZ8,1
2020-02-06,crym@hotmail.com,44649,QLXWU07AYHWZ,3
2020-02-06,crym@hotmail.com,44649,IF355SX9R83T,2
2020-02-06,miost@hotmail.com,07709,N2RIS3II17YD,1
2020-02-06,criek@hotmail.com,26879,SABWAA0TGB9L,1
2020-02-06,feenk@msn.com,34979,JOZE5UIGDTG0,1
2020-02-06,sny@msn.com,12800,O17R3QAM6ADX,3
2020-02-06,sny@msn.com,12800,RIBZLTX0B53H,2
2020-02-07,lend@hotmail.com,31653,I593Y3XSZ4KV,3
2020-02-07,shua@yahoo.com,32407,OLGKSY543OQ0,2
2020-02-07,shua@yahoo.com,32407,RKO524WNLERA,2
2020-02-07,sweid@gmail.com,33822,D0H5T8Q1GQ0M,2
2020-02-07,dreer@outlook.com,25247,NLOMLDWPOV3K,1
2020-02-07,dreer@outlook.com,25247,YI46IEB77KQM,1
2020-02-07,cle@aol.com,23889,LUTCIK8TNFGY,1
2020-02-07,cle@aol.com,23889,WKB9ZQCAAICJ,2
2020-02-07,cle@aol.com,23889,DZ3AOP95E8Q8,1
2020-02-07,cle@aol.com,23889,DTYC2B2AC6H9,2
2020-02-07,cle@aol.com,23889,GUZ27PQRXUGP,4
2020-02-07,saopt@yahoo.com,41734,KGBHMJ6K1JEO,3
2020-02-07,saopt@yahoo.com,41734,RJW9IIF5W6MP,1
2020-02-07,saopt@yahoo.com,41734,ZOJRNVTY4HEN,1
2020-02-07,droe@hotmail.com,78783,PSEABB7B4LPM,1
2020-02-07,tok@gmail.com,38734,7LDMQT6YNE59,1
2020-02-07,tok@gmail.com,38734,4TZB45EXIWMO,3
2020-02-07,tok@gmail.com,38734,G6TTSN2WEZCI,1
2020-02-07,tok@gmail.com,38734,JQAHOBLJBV61,1
2020-02-07,swib@outlook.com,79688,4JL7JBN9YGDI,1
2020-02-07,swib@outlook.com,79688,M8TEAFV4D3TG,3
2020-02-07,swib@outlook.com,79688,HSI7ACJSA7A7,1
2020-02-07,bloeft@yahoo.com,40356,2QGDXILI4BZF,1
2020-02-07,bloeft@yahoo.com,40356,QJHH26EEFJ22,2
2020-02-07,bloeft@yahoo.com,40356,L8DFPLCXG3DM,1
2020-02-07,bloeft@yahoo.com,40356,7BTX4MI81B1Q,3
2020-02-07,hoe@hotmail.com,25853,BA5904OGHP9M,1
2020-02-07,hoe@hotmail.com,25853,PW9PYEH6RGBP,1
2020-02-07,hoe@hotmail.com,25853,4ZZ5PHXVL7J5,3
2020-02-07,jysh@gmail.com,35256,MCC8R6ATPVQP,1
2020-02-07,jysh@gmail.com,35256,DIUWD9039NGE,1
2020-02-07,jysh@gmail.com,35256,NVH5X07EQ0DE,1
2020-02-07,shut@gmail.com,33292,GG2MIKP0922I,2
2020-02-07,shut@gmail.com,33292,YO7MDYBNA43W,1
2020-02-07,shut@gmail.com,33292,X1UFF991UF8L,4
2020-02-07,shut@gmail.com,33292,6N4MI45IXZZF,2
2020-02-07,spi@outlook.com,50886,P4NSRI2XB1G5,1
2020-02-07,smop@gmail.com,25192,STTQJD4TCIW3,1
2020-02-07,smop@gmail.com,25192,I347KI0Q65R5,2
2020-02-07,smop@gmail.com,25192,LPMBNW4DMGOG,1
2020-02-07,smop@gmail.com,25192,GMD2NA3T4JT9,1
2020-02-07,smop@gmail.com,25192,Y7YQNAF6DY3P,3
2020-02-07,creih@gmail.com,52573,YQ7RSDEAN2NU,3
2020-02-07,skou@icloud.com,91712,BDO39J3NHTGC,2
2020-02-07,skou@icloud.com,91712,FHLNH527S2KM,1
2020-02-07,skou@icloud.com,91712,CJNV7RP1417A,3
2020-02-07,smaed@outlook.com,44871,EMSSZIUWOVQB,2
2020-02-07,ploont@gmail.com,32752,SL486UNB58VY,1
2020-02-07,ploont@gmail.com,32752,8TB45H2WDMOC,1
2020-02-07,biapt@yahoo.com,33238,M43DQHA97Y63,1
2020-02-07,pruid@aol.com,21504,J4B3JRQJN4MI,1
2020-02-07,pruid@aol.com,21504,MRGABSRRD92V,2
2020-02-07,floaft@gmail.com,98305,Z7AC71CSWRN9,2
2020-02-07,floaft@gmail.com,98305,YJJC1YSB9QIX,1
2020-02-07,voump@aol.com,09822,PXVWQ9XX9G0N,2
2020-02-08,fot@yahoo.com,46314,XZBMYV62CPVS,1
2020-02-08,fot@yahoo.com,46314,EJ7YGGQBGYAJ,1
2020-02-08,tou@aol.com,05627,1VGK19V6TQN3,3
2020-02-08,smo@yahoo.com,66732,8UUANBIDRZXR,1
2020-02-08,smo@yahoo.com,66732,UZ1NA9MYWLL5,1
2020-02-08,smo@yahoo.com,66732,29BF08SK8D4D,2
2020-02-08,bu@hotmail.com,91712,9EXCL4HOQ68B,2
2020-02-08,bu@hotmail.com,91712,GGYQG8VTKA0W,1
2020-02-08,koonk@hotmail.com,18334,WMKUGCXK3I9X,1
2020-02-08,koonk@hotmail.com,18334,M8MBIHKQ65JZ,1
2020-02-08,koonk@hotmail.com,18334,91ZIEKR2733K,2
2020-02-08,koonk@hotmail.com,18334,MZBU74ZPF407,2
2020-02-08,sky@live.com,93026,8DZTNWL5ZPES,4
2020-02-08,vai@hotmail.com,07709,AN3CNLOQAO1F,1
2020-02-08,vai@hotmail.com,07709,CDYFHTIAFVA0,1
2020-02-08,glood@gmail.com,13828,LOZ2BJUFQFPG,1
2020-02-08,glood@gmail.com,13828,EWTWHEO19DM2,3
2020-02-08,fleu@gmail.com,04435,NR6IAHUCGZ88,2
2020-02-08,plaa@outlook.com,75602,XCJZNIPADX0V,4
2020-02-08,plynd@aol.com,72584,O70QXFIRBRXV,3
2020-02-08,plynd@aol.com,72584,S0EJI7EHAW9D,1
2020-02-08,plynd@aol.com,72584,IAPR73H8HCLE,2
2020-02-08,blaiy@msn.com,19398,T5GNLMRB74U3,3
2020-02-08,kat@gmail.com,85380,9DV94C7RSRHO,1
2020-02-08,kat@gmail.com,85380,V8VGBTCMXOSA,1
2020-02-08,kat@gmail.com,85380,EIWOSZ2VBXUK,2
2020-02-08,kat@gmail.com,85380,TBA0K8QVRJBP,3
2020-02-08,puaw@yahoo.com,89089,BT3MSO45BWL1,1
2020-02-08,pe@aol.com,26879,YGX71DCLAP6B,1
2020-02-08,gliev@hotmail.com,54812,0ABU1X1EX6C0,1
2020-02-08,re@hotmail.com,93272,X20I7WZ891SB,5
2020-02-08,re@hotmail.com,93272,CDY7U6DNV8KD,1
2020-02-08,re@hotmail.com,93272,KI4YP8J4P2RL,3
2020-02-08,dek@gmail.com,44701,4OEIQ1N8MYQ4,1
2020-02-08,frou@live.com,74980,HKOZTD9I2CHK,1
2020-02-08,frou@live.com,74980,IGV3601GEYWG,1
2020-02-08,brua@live.com,03387,9KGPSBD2R48Y,1
2020-02-08,brua@live.com,03387,QLAM660XS53W,3
2020-02-08,brua@live.com,03387,00PUHRCCUUQH,2
2020-02-08,brua@live.com,03387,PY0BFLK14QPF,1
2020-02-08,brua@live.com,03387,QB6ZR1W0F8AR,2
2020-02-08,brua@live.com,03387,YYEX8QDQMAG1,2
2020-02-08,yen@gmail.com,74540,OOBYZLKIFU0T,1
2020-02-08,yen@gmail.com,74540,F3FMLEBZWXBK,2
2020-02-08,sweon@gmail.com,95719,5ZF5NBMKZML5,1
2020-02-08,sweon@gmail.com,95719,36YB9MZ54UOS,4
2020-02-08,sweon@gmail.com,95719,JBBRTUTVXISV,3
2020-02-08,glui@inbox.com,31102,XPM5IYQHS9DT,1
2020-02-08,glui@inbox.com,31102,6MC47A6I02TR,3
2020-02-09,pleupt@gmail.com,22800,M2A760EK1EGX,2
2020-02-09,pleupt@gmail.com,22800,8L2BINT444NP,1
2020-02-09,pu@gmail.com,86224,UHK58TY5J5KJ,5
2020-02-09,pu@gmail.com,86224,QXBT0G100ZJX,1
2020-02-09,jea@hotmail.com,56778,3FZ0PML2FDLD,2
2020-02-09,smyb@hotmail.com,48850,TPAOGGRV0Q91,3
2020-02-09,criu@yahoo.com,81693,1K8VMEUC48KA,2
2020-02-09,fie@msn.com,48816,TBQNADJXCVXD,1
2020-02-09,fie@msn.com,48816,Q5HK3HJWIRG2,2
2020-02-09,wioch@icloud.com,55648,AZ3QQNTIRYRC,2
2020-02-09,wo@outlook.com,32277,M6CIH39J6MO4,1
2020-02-09,blee@gmail.com,22599,RUMNWGI5DTVA,1
2020-02-09,blee@gmail.com,22599,YE58J8TE7FRK,2
2020-02-09,blee@gmail.com,22599,PT8E6RPQN5LA,2
2020-02-09,tre@live.com,80612,9VPT88KGMZBS,1
2020-02-09,tre@live.com,80612,7YQ1VLP6049J,1
2020-02-09,tre@live.com,80612,AWAJB73DCL0U,3
2020-02-09,tre@live.com,80612,I5PTH3M0K0SX,1
2020-02-09,tre@live.com,80612,R1ZBHM6W0W7Y,1
2020-02-09,prai@msn.com,52573,2JRLCV9R6VYL,1
2020-02-09,prai@msn.com,52573,TGF79B8EACGE,1
2020-02-09,sess@aol.com,85151,M01R7JHK4WQA,1
2020-02-09,sess@aol.com,85151,QCGPOO6BBSIU,2
2020-02-09,drav@outlook.com,55515,1NNR9JMJFHPY,1
2020-02-09,drav@outlook.com,55515,6E6VD8IAHCEB,1
2020-02-09,drav@outlook.com,55515,3YJ7VNUDBMJB,1
2020-02-09,drav@outlook.com,55515,BJ8MKNB72NY1,2
2020-02-09,smasp@gmail.com,55599,RZG7FPTBNPZG,2
2020-02-09,di@live.com,12859,REV3081PY9HM,2
2020-02-09,breey@yahoo.com,51979,8374OLAG8NBM,1
2020-02-09,breey@yahoo.com,51979,4GYRFOJXBH0R,1
2020-02-09,breey@yahoo.com,51979,J43F1AGA3H2G,1
2020-02-09,breey@yahoo.com,51979,TQJ7VRADUZLT,1
2020-02-09,spioft@yahoo.com,51649,OW782X6B98N9,1
2020-02-09,bluiss@gmail.com,44447,ULPOWXKGF2UY,1
2020-02-09,bluiss@gmail.com,44447,ZHK170MM5Z33,1
2020-02-09,bluiss@gmail.com,44447,JEGVSZFXKNO5,2
2020-02-09,reeh@aol.com,91712,ENU39GI1OAOX,1
2020-02-10,teun@gmail.com,71358,9IVN8P5IGC6G,1
2020-02-10,ste@icloud.com,31942,AFQE5JUZ7QG8,2
2020-02-10,ste@icloud.com,31942,I347KI0Q65R5,1
2020-02-10,ste@icloud.com,31942,RLL61UOR8Y9L,1
2020-02-10,ste@icloud.com,31942,GB3HIZ077QWL,3
2020-02-10,meu@gmail.com,30896,I2SVBRAKGKQE,2
2020-02-10,meu@gmail.com,30896,M11UIEW161GZ,1
2020-02-10,cheesh@aol.com,36135,BWJ9NT9VGVVM,1
2020-02-10,vio@live.com,65144,T7P3ZK2Z267M,1
2020-02-10,fruoch@live.com,78906,ACEJGEZUVH65,3
2020-02-10,fruoch@live.com,78906,NREV0GIRWVAT,1
2020-02-10,fruoch@live.com,78906,WLQICI9IUS9Y,1
2020-02-10,fruoch@live.com,78906,33MSSKIUR50Q,2
2020-02-10,fruoch@live.com,78906,XLVH44V0DILA,2
2020-02-10,flia@msn.com,27730,YFCO5GAK5VO1,1
2020-02-10,chund@aol.com,15463,B2OGONDY2MSB,1
2020-02-10,skiuk@gmail.com,88277,2HU17BAF7UF4,2
2020-02-10,kosk@outlook.com,44447,4IR9DBWK23RV,3
2020-02-10,sheut@inbox.com,65140,K2MRZ0GDH6BE,1
2020-02-10,sheut@inbox.com,65140,MKWDHFMPLLJL,1
2020-02-10,sheut@inbox.com,65140,JTIS9NJV03ET,3
2020-02-10,bruop@gmail.com,27381,RP8Z1G263HDC,1
2020-02-10,brint@gmail.com,16647,DWWCVOCOEGGH,2
2020-02-10,brint@gmail.com,16647,4QFIJP4CTJM4,3
2020-02-10,brint@gmail.com,16647,2R3NRFUOVL8W,1
2020-02-10,brint@gmail.com,16647,9DCR20TA2V1H,2
2020-02-10,brint@gmail.com,16647,VP99CJC02S9R,2
2020-02-10,yaosp@yahoo.com,87093,OMGADP4EDLH3,2
2020-02-10,yaosp@yahoo.com,87093,NMYZ7GN44NS6,3
2020-02-10,yaosp@yahoo.com,87093,3USGQWDWQ75D,1
2020-02-10,ne@hotmail.com,10222,249LXN9RME0D,3
2020-02-10,ne@hotmail.com,10222,27J5I3O4U4RX,2
2020-02-10,ne@hotmail.com,10222,8MCHL2N7CKOR,2
2020-02-10,faipt@live.com,28713,Z06U4Y2ESS48,2
2020-02-10,traen@live.com,77604,2ZWT2RJ4UEN5,1
2020-02-10,traen@live.com,77604,OKZADGNXUGP0,1
2020-02-10,broa@yahoo.com,28444,NW1WQPHY9QCS,1
2020-02-10,broa@yahoo.com,28444,DOBPDDKH82NJ,1
2020-02-11,bru@outlook.com,26520,MNYDNWNC3ZRD,1
2020-02-11,bru@outlook.com,26520,T0B0EMJSZWRC,1
2020-02-11,bru@outlook.com,26520,41RD1D97U5BM,2
2020-02-11,voo@live.com,52597,A2GZKPB1W4PI,1
2020-02-11,voo@live.com,52597,321RPL6I58VE,1
2020-02-11,sloof@aol.com,57178,O1A3KNL31IN5,1
2020-02-11,sloof@aol.com,57178,HKJIZ1IZD5WT,2
2020-02-11,sloof@aol.com,57178,4JRV9A3Z3R9P,1
2020-02-11,chaen@outlook.com,05627,WW07C124FH7B,2
2020-02-11,chaen@outlook.com,05627,QK957WJLO0D4,1
2020-02-11,huo@outlook.com,97025,PZNEEK45NN9L,2
2020-02-11,huo@outlook.com,97025,7E70R8QJAB3K,1
2020-02-11,huo@outlook.com,97025,3PNFCFZW3YN7,2
2020-02-11,clisk@outlook.com,35256,OEWC9ULU8ZT1,1
2020-02-11,clisk@outlook.com,35256,BZM2KMJVBPDY,3
2020-02-11,clisk@outlook.com,35256,2VKVUQRTMPML,1
2020-02-11,clisk@outlook.com,35256,2K5W4HVFCHR1,3
2020-02-11,hy@yahoo.com,38436,L5O4Q339XZSD,1
2020-02-11,hy@yahoo.com,38436,SRBKO23QMI99,2
2020-02-11,hy@yahoo.com,38436,KQA5ADFVTR2M,1
2020-02-11,fa@outlook.com,56778,PUKFRTJAEAB9,2
2020-02-11,plu@live.com,44215,ZV4NWJYD2B84,1
2020-02-11,plu@live.com,44215,3RHCYI83YL5N,1
2020-02-11,plu@live.com,44215,7AHBU7DW0L89,1
2020-02-11,frav@yahoo.com,43905,098XV3MA96RZ,1
2020-02-11,snek@yahoo.com,82899,QBW7I7UZWFAI,2
2020-02-11,swuew@inbox.com,57178,XP7W1L8W2SD8,3
2020-02-11,swuew@inbox.com,57178,1TPLR33NR4S7,3
2020-02-11,brot@gmail.com,98305,EIWPGZ5GAUL0,2
2020-02-11,brot@gmail.com,98305,44MBRRMI09GK,1
2020-02-11,brot@gmail.com,98305,POMEL117FMIC,1
2020-02-11,brot@gmail.com,98305,39QEKK0570SR,1
2020-02-11,gue@msn.com,17279,BSLY8TU9PKZO,2
2020-02-11,gue@msn.com,17279,UR7MTLOE66PF,2
2020-02-11,proach@hotmail.com,18649,M7M0Y8TG2FCU,3
2020-02-11,proach@hotmail.com,18649,E2KIX41024JG,1
2020-02-11,proach@hotmail.com,18649,BB9Z28H9RRD4,2
2020-02-11,vysp@outlook.com,54144,Y17K6EK7R2UT,3
2020-02-11,vysp@outlook.com,54144,EMY5L04HLD5N,1
2020-02-11,snu@gmail.com,49796,A266HKKV1HQ1,1
2020-02-11,wao@gmail.com,11229,GDY5M8WDJ6AR,1
2020-02-11,dust@outlook.com,06969,GZGML7YUJR5S,1
2020-02-11,dust@outlook.com,06969,I11RHVCKI89A,3
2020-02-12,grao@aol.com,34447,CS0STF9ZE0ZD,5
2020-02-12,grao@aol.com,34447,T5L95797BYUO,1
2020-02-12,grao@aol.com,34447,QUXYF9ZBUP98,3
2020-02-12,sli@gmail.com,85151,7LDMQT6YNE59,1
2020-02-12,faich@gmail.com,12795,GZ13Y9CUT60F,1
2020-02-12,miak@msn.com,26372,MND9LPU202ZZ,1
2020-02-12,prup@inbox.com,55819,GA0916P312H1,1
2020-02-12,prup@inbox.com,55819,JYEC6Z9QQOAG,1
2020-02-12,skou@gmail.com,56778,8CG1I6TIKGLG,3
2020-02-12,skou@gmail.com,56778,C91NPL59RQ6J,1
2020-02-12,skou@gmail.com,56778,I6FA72Q1ESJX,2
2020-02-12,skou@gmail.com,56778,7BWW24WZEAJE,1
2020-02-12,cliuf@msn.com,49796,9MEG2QRVSC0O,1
2020-02-12,cliuf@msn.com,49796,NQZQXVWOSRXB,1
2020-02-12,trem@yahoo.com,06969,Y13AY0ICX692,1
2020-02-12,trem@yahoo.com,06969,WKBGBCXGJ8KE,1
2020-02-12,bay@aol.com,03090,M89ELQJNARNN,2
2020-02-12,duest@yahoo.com,62874,N6JCTL1YD65Q,1
2020-02-12,duest@yahoo.com,62874,QIPV8UTIJ2OP,1
2020-02-12,duest@yahoo.com,62874,YDFCM9VZ1L4E,1
2020-02-12,duest@yahoo.com,62874,YOQMDWQ4345U,2
2020-02-12,she@gmail.com,39874,8MNEISJ224PD,1
2020-02-12,she@gmail.com,39874,SN74C5KIZZEK,2
2020-02-12,she@gmail.com,39874,C9YIT0EDIUPC,1
2020-02-12,swoe@hotmail.com,45697,GDQSLK1HVZA5,1
2020-02-12,swoe@hotmail.com,45697,Y68XXLU4NUW5,1
2020-02-12,swoe@hotmail.com,45697,YFBGDHQNLO8Q,1
2020-02-12,grosk@hotmail.com,69090,FU9XRKBVCJTA,1
2020-02-12,grosk@hotmail.com,69090,RZ7ZRKOBSTWB,2
2020-02-12,grosk@hotmail.com,69090,DVDJPUIR22JW,3
2020-02-12,grosk@hotmail.com,69090,XPATG9L0P0BS,1
2020-02-12,neand@gmail.com,61061,V6CVQ2AMGG78,1
2020-02-13,strouch@icloud.com,85156,9TRWLVKJG6J9,1
2020-02-13,stank@aol.com,76933,UNFFZ19H8R6K,1
2020-02-13,zur@hotmail.com,29853,ER7QWZKF2D1O,3
2020-02-13,zur@hotmail.com,29853,YCIY045AE5MY,2
2020-02-13,smiay@hotmail.com,80727,SDPPYTUKZ14B,1
2020-02-13,smiay@hotmail.com,80727,0707AS0RFEZM,1
2020-02-13,nueft@yahoo.com,84887,A11R81OQDY53,2
2020-02-13,nueft@yahoo.com,84887,6FHXBZ3Y2RA2,1
2020-02-13,nueft@yahoo.com,84887,UNBVHONCW9SH,1
2020-02-13,reeh@aol.com,91712,NSL0G51VQ871,1
2020-02-13,snoh@yahoo.com,72518,KZMA40ZZ7IFV,1
2020-02-13,typt@yahoo.com,54812,FMWY9CRYKVPV,3
2020-02-13,typt@yahoo.com,54812,R1U1VMKG3L2G,1
2020-02-13,veaf@hotmail.com,47019,J6TR9VDZZTMV,1
2020-02-13,veaf@hotmail.com,47019,NFOXH5D40EKC,1
2020-02-13,py@msn.com,81671,MNEK2RUU4YPF,1
2020-02-13,py@msn.com,81671,9N8VGL2KZ84D,1
2020-02-13,py@msn.com,81671,6FUNYU527ALI,2
2020-02-13,haash@msn.com,06515,H8N1368PI65H,3
2020-02-13,haash@msn.com,06515,OYYPIR1FWB8N,1
2020-02-13,haash@msn.com,06515,1XH0KI9XGLIJ,4
2020-02-13,haash@msn.com,06515,J7XBT1ZI1IER,2
2020-02-13,puig@outlook.com,19398,QD5K0B1XOE96,1
2020-02-14,gyng@icloud.com,12685,ZDVQ3KTTO6KZ,1
2020-02-14,ziuh@aol.com,97025,RRTZC7TD65O8,1
2020-02-14,swy@inbox.com,99538,5CC0E9DA5MQ4,1
2020-02-14,swy@inbox.com,99538,H3OZVG2AGBSJ,2
2020-02-14,swy@inbox.com,99538,VJ6XEQ6A65OU,1
2020-02-14,buit@outlook.com,51502,COLKPP3IEGAT,2
2020-02-14,buit@outlook.com,51502,GVHH4IZG6DDM,4
2020-02-14,stroig@inbox.com,14382,K87LPH3Z5FJD,1
2020-02-14,flaoft@inbox.com,14999,ASNSZJOOPXD9,1
2020-02-14,flaoft@inbox.com,14999,O3XVGOLYMC5U,1
2020-02-14,flaoft@inbox.com,14999,OROG9PDVDUT8,3
2020-02-14,flaoft@inbox.com,14999,YTM4ERNER2ZM,2
2020-02-14,slosh@msn.com,98336,KWU1VZRU5AMH,1
2020-02-14,slosh@msn.com,98336,FF9T59YW4U5K,2
2020-02-14,stroosk@gmail.com,13179,LAVUG0W3X150,1
2020-02-14,stroosk@gmail.com,13179,CQRDJJ4NIXDD,1
2020-02-14,smuft@aol.com,34804,7GN53452N9L5,2
2020-02-14,bra@gmail.com,66587,SRFYXIJD1JRC,1
2020-02-14,bra@gmail.com,66587,IFOKJW165131,1
2020-02-14,faog@icloud.com,06595,96ZMZLVGR2QR,2
2020-02-14,cheimp@msn.com,53781,SYJ1AT5VEOVC,1
2020-02-14,cheimp@msn.com,53781,H2ESB3M1NUHP,2
2020-02-14,cheimp@msn.com,53781,MR4RIYNVMOC2,1
2020-02-14,raam@gmail.com,19954,T767TXI8Z540,1
2020-02-14,doa@gmail.com,93956,BMFR0OBIVJ45,1
2020-02-14,doa@gmail.com,93956,F3MCJ1E7PLMK,3
2020-02-14,doa@gmail.com,93956,2MXKRMI1L83X,2
2020-02-15,creol@gmail.com,82828,1RQRWAY69OCZ,2
2020-02-15,gri@aol.com,14070,GXLMBW52JB64,2
2020-02-15,gri@aol.com,14070,Y9OO0C4E9DZN,2
2020-02-15,gri@aol.com,14070,8K725C1FFYJR,1
2020-02-15,freo@yahoo.com,10001,04EGBTC0D2BZ,2
2020-02-15,freo@yahoo.com,10001,3S0JW246IGCQ,2
2020-02-15,freo@yahoo.com,10001,L3VOIN3ZN6QT,2
2020-02-15,plyd@inbox.com,73649,4Q9LHSAHOJLT,1
2020-02-15,ker@hotmail.com,17279,C3YFKR4PKNQS,1
2020-02-15,kag@aol.com,72836,36X73HL2HP5Z,3
